"","id","user_id","text"
"366","34879","3342","Surly ill give it to you:-) while coming to review."
"367","49807","4070","Maybe you should find something else to do instead???"
"368","72392","6316","Wishing you a beautiful day. Each moment revealing even more things to keep you smiling. Do enjoy it."
"369","97786","0470","Great to hear you are settling well. So what's happenin wit ola?"
"370","27565","6551","You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later."
"371","61065","2061","Awesome, be there in a minute"
"372","49006","0391","1.20 that call cost. Which i guess isnt bad. Miss ya, need ya, want ya, love ya"
"373","84509","5422","Or i go home first lar ü wait 4 me lor.. I put down my stuff first.."
"374","35864","0604","As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune"
"375","20832","6804","Prof: you have passed in all the papers in this sem congrats . . . . Student: Enna kalaachutaarama..!! Prof:???? Gud mrng!"
"376","53045","4085","S....s...india going to draw the series after many years in south african soil.."
"377","96130","9813","I am late. I will be there at"
"378","84307","5871","Yes princess! I want to make you happy..."
"379","15392","4287","Text her. If she doesnt reply let me know so i can have her log in"
"380","33149","7896","I have 2 docs appointments next week.:/ I'm tired of them shoving stuff up me. Ugh why couldn't I have had a normal body?"
"381","04369","5461","I know you are thinkin malaria. But relax, children cant handle malaria. She would have been worse and its gastroenteritis. If she takes enough to replace her loss her temp will reduce. And if you give her malaria meds now she will just vomit. Its a self limiting illness she has which means in a few days it will completely stop"
"382","77502","9166","Is ur paper today in e morn or aft?"
"383","42525","8350","Are you still getting the goods."
"384","12171","4611","I know that my friend already told that."
"385","24836","0575","Bring home some Wendy =D"
"386","75602","7978","Roger that. We‘re probably going to rem in about 20"
"387","64928","4462","Wot u up 2? Thout u were gonna call me!! Txt bak luv K"
"388","90607","5685","Oh god..taken the teeth?is it paining"
"389","56514","5113","Watching telugu movie..wat abt u?"
"390","25565","9166","So li hai... Me bored now da lecturer repeating last weeks stuff waste time... "
"391","32873","3105","Not yet chikku..going to room nw, i'm in bus.."
"392","70964","8169","Kaiez... Enjoy ur tuition... Gee... Thk e second option sounds beta... I'll go yan jiu den msg u..."
"393","22443","4824","LOL that would be awesome payback."
"394","95880","9870","you are sweet as well, princess. Please tell me your likes and dislikes in bed..."
"395","06392","7126","Go fool dont cheat others ok"
"396","46024","5113","Congrats kano..whr s the treat maga?"
"397","30539","5040","Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)"
"398","19048","0673","Where can download clear movies. Dvd copies."
"399","34637","0270","Was gr8 to see that message. So when r u leaving? Congrats dear. What school and wat r ur plans."
"400","38562","5345","U're welcome... Caught u using broken english again..."
"401","66657","7607","Hmph. Go head, big baller."
"402","56613","7931","Ok lor then we go tog lor..."
"403","69968","3590","Infact happy new year. How are you where are you when are we seeing"
"404","84555","5345","Fuck cedar key and fuck her (come over anyway tho)"
"405","74683","1411","Plz note: if anyone calling from a mobile Co. &amp; asks u to type "
"406","44727","9096","Try to do something dear. You read something for exams"
"407","47196","0145","You dont know you jabo me abi."
"408","13134","2467","Hey what's up charles sorry about the late reply."
"409","43789","7748","But i'll b going 2 sch on mon. My sis need 2 take smth."
"410","81124","1285","Can you do a mag meeting this avo at some point?"
"411","07631","5033","Ok omw now, you at castor?"
"412","41814","1593","Sir Goodmorning, Once free call me."
"413","15339","8291","Sure, I'll see if I can come by in a bit"
"414","08851","5099","I'm going 4 lunch now wif my family then aft dat i go str 2 orchard lor."
"415","35605","2368","Oh yeah I forgot. U can only take 2 out shopping at once."
"416","31956","7166","They finally came to fix the ceiling."
"417","65739","9681","But i'm surprised she still can guess right lor..."
"418","92635","0805","Or ü go buy wif him then i meet ü later can?"
"419","79931","8172","This is one of the days you have a billion classes, right?"
"420","45137","8266","That means you got an A in epi, she.s fine. She.s here now."
"421","69958","3927","Even if he my friend he is a priest call him now"
"422","07691","9910","Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! "
"423","16160","4869","Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar"
"424","24956","4576","Hey you gave them your photo when you registered for driving ah? Tmr wanna meet at yck? "
"425","93835","0262","Pls confirm the time to collect the cheque."
"426","31552","8946","Customer place i will call you"
"427","60388","5421","Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
"428","19745","9681","No probs hon! How u doinat the mo?"
"429","53782","2700","There are some nice pubs near here or there is Frankie n Bennys near the warner cinema?"
"430","62111","1380","Alright if you're sure, let me know when you're leaving"
"431","38546","8704","Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu"
"432","40802","3565","Have you seen who's back at Holby?!"
"433","44417","5631","I am in tirupur da, once you started from office call me."
"434","96839","0955","Crucify is c not s. You should have told me earlier."
"435","44134","7126","Sorry about that this is my mates phone and i didnt write it love Kate"
"436","93059","5691","Yetunde, i'm sorry but moji and i seem too busy to be able to go shopping. Can you just please find some other way to get what you wanted us to get. Please forgive me. You can reply free via yahoo messenger."
"437","42062","8399","U know we watchin at lido?"
"438","24271","9827","Quite ok but a bit ex... U better go eat smth now else i'll feel guilty..."
"439","57259","1749","Imagine you finally get to sink into that bath after I have put you through your paces, maybe even having you eat me for a while before I left ... But also imagine the feel of that cage on your cock surrounded by the bath water, reminding you always who owns you ... Enjoy, my cuck"
"440","91204","7365","This message is from a great Doctor in India:-): 1) Do not drink APPY FIZZ. It contains Cancer causing age"
"441","86904","0507","Aah bless! How's your arm?"
"442","54165","4824","Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though! "
"443","48116","4552","Erm … ill pick you up at about 6.45pm. That'll give enough time to get there, park and that."
"444","24926","5162","It could work, we'll reach a consensus at the next meeting"
"445","98775","7048","Send his number and give reply tomorrow morning for why you said that to him like that ok"
"446","64125","6673","Oh fine, I'll be by tonight"
"447","25369","6030","I though we shd go out n have some fun so bar in town or something – sound ok?"
"448","74162","0581","Got ur mail Dileep.thank you so muchand look forward to lots of support...very less contacts here,remember one venugopal you mentioned.tomorrow if not late,i shall try to come up till there.goodnight dear."
"449","57563","5461","Aight fuck it, I'll get it later"
"450","22015","3586","Oh did you charge camera"
"451","08606","7319","Hey you can pay. With salary de. Only  &lt;"
"452","76309","6673","House-Maid is the murderer, coz the man was murdered on  &lt;"
"453","23846","7365","Ya that one is slow as poo"
"454","79480","9910","Are you staying in town ?"
"455","23858","4387","Where are you ? What do you do ? How can you stand to be away from me ? Doesn't your heart ache without me ? Don't you wonder of me ? Don't you crave me ?"
"456","97945","3542","""Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx"""
"457","61373","1973","Hello, hello, hi lou sorry it took so long 2 reply- I left mobile at friends in Lancaster, just got it bak Neway im sorry I couldnt make ur bday 2 hun!"
"458","17533","0382","Hi i won't b ard 4 christmas. But do enjoy n merry x'mas."
"459","66404","2827","Ugh fuck it I'm resubbing to eve"
"460","65216","1655","K..k..i'm also fine:)when will you complete the course?"
"461","33886","3415","TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
"462","41925","2061","I love to give massages. I use lots of baby oil... What is your fave position?"
"463","30668","2488","Sorry about earlier. Putting out fires.Are you around to talk after 9? Or do you actually have a life, lol!"
"464","66323","8247","K k:) sms chat with me."
"465","55890","2044","Okay. No no, just shining on. That was meant to be signing, but that sounds better."
"466","37825","8452","K, can I pick up another 8th when you're done?"
"467","89770","6565","Ok pa. Nothing problem:-)"
"468","13922","6107","Good day to You too.Pray for me.Remove the teeth as its painful maintaining other stuff."
"469","68542","0578","i can call in  &lt;"
"470","61584","7748","Sorry, I'll call you  later. I am in meeting sir."
"471","82816","6812","We are at grandmas. Oh dear, u still ill? I felt Shit this morning but i think i am just hungover! Another night then. We leave on sat."
"472","37667","4256","Sorry, got a late start, we're on the way"
"473","99720","8855","U sure u can't take any sick time?"
"474","78021","8575","Well she's in for a big surprise!"
"475","94986","2788","Havent."
"476","77979","0526","Sorry my roommates took forever, it ok if I come by now?"
"477","77788","7500","Happy New year my dear brother. I really do miss you. Just got your number and decided to send you this text wishing you only happiness. Abiola"
"478","78332","4070","Fun fact: although you would think armand would eventually build up a tolerance or some shit considering how much he smokes, he gets fucked up in like 2 hits"
"479","60313","7748","We don call like  &lt;"
"480","96212","3586","Nah can't help you there, I've never had an iphone"
"481","94495","4462","One of the joys in lifeis waking up each daywith thoughts that somewhereSomeone cares enough tosend a warm morning greeting.. -"
"482","61301","9970","Don know:)this week i'm going to tirunelvai da."
"483","11647","5403","Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift..."
